,DistrictId,Rooms,Square,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
8510,55,1.0,40.1853226525942,8.0,2.0,12.0,1980,0.041365446,31,5569,0,1,4,0,1,0,1,0,1
8511,23,5.0,198.9301820524769,10.0,1.0,2.0,2011,0.014072961,2,475,0,0,0,0,1,0,1,0,1
8512,30,1.0,52.971170966654185,1.0,15.0,25.0,1977,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1
8513,1,3.0,84.47682407526248,9.0,15.0,25.0,2011,0.025609157,33,5261,0,3,1,0,1,0,1,0,1
8515,104,1.0,34.54454988558989,7.0,6.0,8.0,1963,0.327018035,12,2270,23,1,0,0,1,0,1,0,1
8516,56,2.0,53.05147072126161,9.0,6.0,17.0,1989,0.0,23,5067,4,2,6,0,1,0,1,0,1
8517,1,3.0,69.15889687295619,6.0,3.0,3.0,1958,0.036270089,6,1318,1,1,1,0,1,0,1,0,1
8518,44,1.0,42.44342026072204,8.0,7.0,16.0,1978,0.122190486,25,4724,2,1,3,0,1,0,1,0,1
8519,101,2.0,49.64036987165679,5.0,5.0,5.0,1968,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
8520,61,1.0,42.877449057011525,10.0,6.0,25.0,2011,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
8522,6,2.0,62.11007059306467,0.0,23.0,25.0,2017,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
8523,70,2.0,53.148246346403425,11.0,14.0,16.0,1978,0.002211665,39,7614,3,1,5,0,1,0,1,1,0
8525,93,1.0,42.490395422937034,8.0,15.0,17.0,2009,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
8526,1,3.0,77.80365121294565,12.0,9.0,17.0,2014,0.007122317,1,264,0,0,1,0,1,0,1,0,1
8527,61,1.0,42.79839858395326,9.0,3.0,17.0,2010,0.232205084,24,4860,1,0,3,0,1,0,1,0,1
8528,27,1.0,56.304155049850046,1.0,3.0,12.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0
8530,9,2.0,56.027639178975704,8.0,6.0,14.0,1989,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
8531,1,2.0,54.604015337311104,1.0,17.0,17.0,2016,0.007122317,1,264,0,0,1,0,1,0,1,0,1
8532,124,1.0,35.69675829357638,5.0,5.0,5.0,1965,0.122090347,29,6566,7,4,0,0,1,0,1,0,1
8533,22,1.0,41.23257453808888,1.0,17.0,20.0,2017,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
8534,13,3.0,83.44315477598559,10.0,3.0,17.0,1997,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
8535,74,2.0,53.09667568389757,9.0,2.0,14.0,2009,0.130617806,39,10418,9,1,9,0,1,0,1,0,1
8537,101,3.0,73.01966869700549,8.0,12.0,14.0,1993,0.038692987000000005,28,6533,1,2,5,0,1,0,1,0,1
8538,47,1.0,40.49656919610933,10.0,3.0,22.0,1984,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1
8539,57,3.0,80.10723025433117,12.0,10.0,17.0,2004,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
8540,44,3.0,60.53718247857709,6.0,5.0,9.0,1971,0.036122292,24,4378,0,1,1,0,1,0,1,0,1
8541,85,2.0,56.34210264194385,9.0,13.0,16.0,1976,0.037177818,52,11217,1,1,7,0,1,0,1,0,1
8543,6,3.0,77.8470569965379,1.0,12.0,17.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
8544,61,3.0,79.54356208408974,10.0,7.0,22.0,2012,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
8545,59,2.0,75.34052399416649,0.0,9.0,9.0,2015,0.019508796,37,7687,11,5,5,0,1,0,1,0,1
8546,43,2.0,55.63775231639953,9.0,2.0,5.0,1958,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1
8547,42,2.0,53.23150869951581,9.0,10.0,12.0,2008,0.158249043,21,5731,0,1,0,0,1,0,1,0,1
8549,9,2.0,60.03274051586237,12.0,4.0,14.0,2008,0.13012277,8,1986,0,0,0,0,1,0,1,0,1
8550,46,2.0,51.56727598305275,7.0,11.0,12.0,1983,0.0,47,11319,0,3,5,0,1,0,1,0,1
8551,96,4.0,44.12894658117814,10.0,10.0,13.0,2005,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
8552,2,2.0,63.97329732655228,9.0,2.0,25.0,2006,0.0,33,7425,1,2,5,0,1,0,1,0,1
8553,47,2.0,54.08314199552496,9.0,3.0,17.0,1986,0.298204575,16,4048,3,1,3,0,1,0,1,0,1
8554,169,1.0,38.67914120333196,8.0,3.0,17.0,1988,0.17891679600000002,18,3594,4,1,5,0,1,0,1,0,1
8555,9,2.0,57.08555021824956,9.0,14.0,15.0,2007,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
8556,27,1.0,32.712359043177024,13.0,8.0,25.0,2016,0.072157581,2,629,1,0,0,0,1,0,1,1,0
8557,1,2.0,66.79640068308359,1.0,12.0,17.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
8558,42,1.0,38.63275710280081,7.0,6.0,10.0,2005,0.158249043,21,5731,0,1,0,0,1,0,1,0,1
8559,77,3.0,67.69786043400872,8.0,12.0,12.0,1977,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1
8560,53,3.0,61.222486336679744,5.0,7.0,9.0,1969,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
8561,6,2.0,74.27340033984484,1.0,1.0,1.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
8562,23,1.0,41.52468778662875,1.0,12.0,17.0,1977,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
8563,93,1.0,35.81333453446787,6.0,9.0,9.0,1976,0.521867054,25,6149,0,0,0,0,1,0,1,0,1
8564,27,1.0,52.32716495827086,15.0,5.0,17.0,2017,0.072157581,2,629,1,0,0,0,1,0,1,1,0
8565,116,1.0,35.49669429782044,5.0,6.0,9.0,1967,0.341071945,27,5664,48,3,11,0,1,0,1,0,1
8566,6,1.0,41.784834893403094,10.0,12.0,17.0,2015,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
8567,26,2.0,41.08116732519416,7.0,3.0,12.0,1968,0.0,36,6714,2,0,2,0,1,0,1,0,1
8569,25,2.0,83.000037660341,1.0,5.0,23.0,2013,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
8570,27,1.0,44.260469076303636,1.0,9.0,17.0,2017,0.211401214,9,1892,0,0,1,0,1,0,1,0,1
8571,105,2.0,43.82484230149801,5.0,3.0,5.0,1962,0.040242764,25,3478,11,3,1,0,1,0,1,0,1
8572,46,3.0,53.35410785773865,6.0,3.0,9.0,1977,0.150817539,16,3433,4,4,5,0,1,0,1,0,1
8574,41,1.0,40.64287826583949,8.0,10.0,14.0,1997,0.175054867,36,10055,3,1,0,0,1,0,1,0,1
8576,85,1.0,32.88321681323205,6.0,8.0,9.0,1977,0.037177818,52,11217,1,1,7,0,1,0,1,0,1
8577,101,1.0,32.684542530873806,5.0,2.0,5.0,1965,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
8578,27,3.0,76.58006060940511,10.0,7.0,12.0,2015,0.011654127,4,915,0,0,0,0,1,0,1,0,1
8579,191,1.0,36.45198410012569,8.0,3.0,16.0,1985,0.127375905,43,8429,3,3,9,0,1,0,1,0,1
8580,120,4.0,66.83129469945099,5.0,9.0,9.0,1976,0.341071945,27,5664,48,3,11,0,1,0,1,0,1
8581,63,1.0,39.38055070922848,8.0,16.0,16.0,1985,0.23861713,26,3889,6,3,6,0,1,0,1,0,1
8583,3,1.0,39.513971432782405,8.0,10.0,12.0,1985,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
8584,81,1.0,32.276662880596035,1970.0,1.0,1.0,1977,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
8585,22,2.0,44.2000066772447,5.0,4.0,5.0,1960,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
8587,99,1.0,41.56528819802176,8.0,8.0,17.0,1997,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
8588,27,2.0,74.21192857613461,0.0,8.0,17.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0
8590,17,2.0,47.978488486848576,5.0,4.0,5.0,1964,0.0,18,3374,5,1,2,0,1,0,1,0,1
8591,47,2.0,54.250283399413966,8.0,4.0,12.0,1977,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1
8592,57,1.0,37.667723999729205,6.0,6.0,9.0,1974,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0
8594,162,3.0,92.90665943170477,10.0,4.0,8.0,1958,0.236108458,16,3893,27,3,10,0,1,0,1,0,1
8595,188,4.0,86.4825564964278,5.0,6.0,6.0,1935,0.0,7,1660,39,1,5,0,1,0,1,0,1
8596,138,2.0,74.78476913594942,0.0,1.0,1.0,2018,0.195781053,23,5212,6,3,2,0,1,0,1,0,1
8598,101,1.0,23.015918860017628,3.0,3.0,5.0,1967,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
8599,74,2.0,74.57980891829484,9.0,5.0,9.0,1977,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
8601,9,2.0,45.924840074034634,1.0,1.0,1.0,1977,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
8602,94,1.0,40.69450745214605,9.0,13.0,14.0,1975,0.282797669,33,8667,2,0,6,0,1,0,1,0,1
8603,33,3.0,107.24269230395213,12.0,6.0,19.0,2014,0.050272014,21,4231,14,0,3,0,1,0,1,0,1
8604,93,4.0,65.81122612205859,6.0,9.0,9.0,1976,0.521867054,25,6149,0,0,0,0,1,0,1,0,1
8606,32,1.0,34.6116464398637,6.0,8.0,9.0,1968,0.135649789,46,7960,6,3,11,0,1,0,1,0,1
8607,1,2.0,63.322702240955536,1.0,13.0,17.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
8608,94,2.0,44.13492132378641,6.0,9.0,9.0,1977,0.282797669,33,8667,2,0,6,0,1,0,1,0,1
8609,101,2.0,38.50113137926547,6.0,12.0,12.0,1973,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
8610,100,2.0,45.85262760467688,5.0,5.0,5.0,1962,0.200146802,23,3975,8,2,0,0,1,0,1,0,1
8611,44,3.0,60.96908362578182,6.0,6.0,9.0,1972,0.036122292,24,4378,0,1,1,0,1,0,1,0,1
8612,62,1.0,40.10578205984578,1.0,12.0,12.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0
8613,34,1.0,37.00747069634593,7.0,5.0,17.0,1994,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
8614,32,1.0,35.23521120908585,7.0,8.0,9.0,1972,0.135649789,46,7960,6,3,11,0,1,0,1,0,1
8615,52,2.0,66.5446924410424,1.0,2.0,17.0,2018,0.371148999,34,7065,1,2,5,0,1,0,1,0,1
8616,24,2.0,48.500269219147455,5.0,6.0,9.0,1961,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
8617,26,2.0,47.81880167272423,5.0,4.0,5.0,1965,0.0,36,6714,2,0,2,0,1,0,1,0,1
8619,128,1.0,43.40745371288029,8.0,5.0,9.0,1991,0.0,27,4798,0,2,8,0,1,0,1,0,1
8620,96,2.0,54.192528704980866,9.0,8.0,12.0,2001,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
8621,27,2.0,64.15478326017877,9.0,12.0,17.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0
8622,17,4.0,65.82057350785631,6.0,8.0,9.0,1968,0.000991363,33,6783,3,1,9,0,1,0,1,0,1
8623,1,1.0,41.421339304587434,0.0,4.0,17.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
8624,27,2.0,63.34017491446288,1.0,1.0,1.0,1977,0.017647053,2,469,0,0,0,0,1,0,1,0,1
8628,74,2.0,54.51449987817621,9.0,8.0,17.0,2002,0.371148999,34,7065,1,2,5,0,1,0,1,0,1
8629,23,3.0,68.7469733812953,1.0,12.0,17.0,2017,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1
8630,3,1.0,36.617619008616565,9.0,10.0,14.0,1975,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
8632,39,2.0,46.90953991511507,5.0,6.0,9.0,1969,0.428825818,25,5011,8,0,2,0,1,0,1,0,1
8633,11,2.0,53.28016434841881,9.0,5.0,12.0,1978,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1
8634,11,1.0,43.50466754190478,8.0,3.0,12.0,1980,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1
8635,101,3.0,66.22918856791648,9.0,5.0,12.0,1968,0.038692987000000005,28,6533,1,2,5,0,1,0,1,0,1
8636,67,2.0,51.99336339710515,9.0,12.0,12.0,1979,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1
8637,15,1.0,44.732204382852224,8.0,8.0,14.0,1988,0.158249043,21,5731,0,1,0,0,1,0,1,0,1
8638,53,2.0,49.733324556221675,6.0,9.0,9.0,1972,0.313924552,22,4625,11,2,10,0,1,0,1,0,1
8639,21,2.0,56.08875164020515,9.0,10.0,16.0,1983,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
8640,13,1.0,37.01569012438713,7.0,6.0,17.0,1998,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
8641,21,1.0,32.17866562589998,5.0,7.0,9.0,1968,0.034331497,25,5487,3,0,4,0,1,0,1,0,1
8642,13,1.0,39.33846253315801,10.0,5.0,22.0,2002,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
8643,17,3.0,77.13022599820225,9.0,24.0,25.0,2008,0.0,18,3374,5,1,2,0,1,0,1,0,1
8644,37,1.0,31.304811757947444,6.0,7.0,8.0,1964,0.17891679600000002,18,3594,4,1,5,0,1,0,1,0,1
8645,8,3.0,78.5475915210843,8.0,12.0,14.0,1995,0.219006007,28,6746,3,1,4,0,1,0,1,0,1
8647,47,2.0,62.706605130833864,10.0,20.0,22.0,2007,0.197367951,8,2423,1,0,1,0,1,0,1,0,1
8648,23,1.0,41.481906058167546,10.0,12.0,17.0,1977,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
8649,10,2.0,43.23765181553762,5.0,4.0,9.0,1972,0.282797669,33,8667,2,0,6,0,1,0,1,0,1
8650,6,2.0,54.280666967402894,0.0,13.0,17.0,2016,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
8651,107,3.0,56.49696674451147,5.0,5.0,5.0,1962,0.050272014,21,4231,14,0,3,0,1,0,1,0,1
8652,128,1.0,37.51604619905678,10.0,10.0,12.0,2002,0.0,27,4798,0,2,8,0,1,0,1,0,1
8655,96,3.0,73.0578463143397,10.0,16.0,17.0,1997,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
8656,11,2.0,49.176899824388435,6.0,9.0,9.0,1973,0.038692987000000005,28,6533,1,2,5,0,1,0,1,0,1
8657,99,3.0,60.62994447618853,6.0,9.0,9.0,1972,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
8658,41,1.0,36.64393485878865,6.0,6.0,9.0,1979,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1
8659,13,5.0,119.00800675511609,11.0,13.0,17.0,2001,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
8660,61,3.0,84.29388905267966,11.0,10.0,17.0,2004,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
8661,23,2.0,49.382881357288724,1.0,6.0,6.0,2017,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1
8662,99,3.0,67.0836755719973,9.0,2.0,14.0,1974,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
8663,93,2.0,59.810669492684404,10.0,16.0,22.0,2012,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
8664,27,3.0,76.08244969540712,10.0,11.0,16.0,2002,0.07542368,11,3097,0,0,0,0,1,0,1,0,1
8666,2,3.0,78.40460060578798,8.0,11.0,14.0,1997,0.309479124,35,7715,4,0,6,0,1,0,1,0,1
8668,139,3.0,73.92949021466386,9.0,8.0,19.0,2013,0.122090347,29,6566,7,4,0,0,1,0,1,0,1
8669,15,1.0,41.57518499064117,8.0,9.0,14.0,2007,0.158249043,21,5731,0,1,0,0,1,0,1,0,1
8670,17,2.0,47.254619696654366,5.0,3.0,5.0,1963,0.0,18,3374,5,1,2,0,1,0,1,0,1
8671,21,3.0,76.70602194737765,8.0,3.0,17.0,2005,0.034331497,25,5487,3,0,4,0,1,0,1,0,1
8672,24,2.0,56.2540559313655,7.0,22.0,27.0,2008,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
8673,6,2.0,60.82973632500275,10.0,12.0,25.0,2018,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
8675,2,2.0,42.78333459675217,6.0,10.0,14.0,1975,0.309479124,35,7715,4,0,6,0,1,0,1,0,1
8676,17,2.0,62.170585148918065,8.0,8.0,8.0,1960,0.0,25,5027,4,1,1,0,1,0,1,0,1
8677,2,3.0,62.151384079828176,6.0,9.0,9.0,1970,0.309479124,35,7715,4,0,6,0,1,0,1,0,1
8678,59,3.0,76.8811621698693,10.0,17.0,17.0,1985,0.019508796,37,7687,11,5,5,0,1,0,1,0,1
8679,84,2.0,50.426841469492935,5.0,5.0,5.0,1961,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
8680,44,2.0,58.78004080997815,10.0,8.0,17.0,1990,0.122190486,25,4724,2,1,3,0,1,0,1,0,1
8683,27,3.0,86.32959352880086,8.0,6.0,7.0,2003,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
8684,163,2.0,40.96624155786118,5.0,3.0,5.0,1965,0.007658515,35,7077,56,3,19,0,1,0,1,0,1
8685,159,4.0,88.94726208522155,7.0,6.0,6.0,1933,0.246623602,14,2940,45,3,6,0,1,0,1,0,1
8686,28,2.0,44.42737613600647,5.0,2.0,5.0,1965,0.000995363,42,7651,1,1,5,0,1,0,1,0,1
8688,5,3.0,59.1012227153722,5.0,9.0,9.0,1974,0.150817539,16,3433,4,4,5,0,1,0,1,0,1
8689,99,1.0,41.61358562019421,9.0,6.0,14.0,1976,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
8690,9,1.0,43.05935252015657,8.0,11.0,14.0,1989,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
8691,10,3.0,78.17391810735715,10.0,9.0,17.0,1990,0.089039719,33,7976,5,0,11,0,1,0,1,0,1
8692,15,3.0,101.7225607366041,12.0,16.0,16.0,2008,0.158249043,21,5731,0,1,0,0,1,0,1,0,1
8693,67,1.0,42.84926668423357,7.0,16.0,16.0,1983,0.100455735,43,7227,0,1,6,0,1,0,1,1,0
8694,29,2.0,42.46050315672552,5.0,2.0,5.0,1959,0.069660344,31,6119,4,1,2,0,1,0,1,0,1
8695,124,3.0,63.452032468267404,8.0,9.0,9.0,1980,0.16909109,19,3856,10,2,5,0,1,0,1,0,1
8696,44,1.0,34.989148054471954,6.0,5.0,9.0,1970,0.036122292,24,4378,0,1,1,0,1,0,1,0,1
8697,178,2.0,39.702735195645964,5.0,9.0,9.0,1970,0.460556389,20,4386,14,1,5,0,1,0,1,0,1
8698,30,2.0,69.52106779956856,1.0,1.0,1.0,1977,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1
8700,23,1.0,60.27055999375251,1.0,3.0,3.0,2016,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1
8701,12,3.0,85.78061013965105,8.0,2.0,12.0,1996,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
8703,57,3.0,79.86914472992012,12.0,6.0,17.0,2004,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0
8704,103,2.0,46.14465189308649,5.0,5.0,5.0,1969,0.151346216,32,5889,10,4,1,0,1,1,0,0,1
8705,46,2.0,80.82155930514347,10.0,5.0,22.0,2016,0.188783766,31,6137,4,0,1,0,1,0,1,0,1
8706,50,1.0,35.53433173170495,6.0,6.0,9.0,1962,1.8e-09,16,3681,73,2,5,0,1,0,1,0,1
8707,34,1.0,43.50745296289876,1.0,19.0,20.0,2017,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
8708,58,1.0,34.18135707900894,6.0,6.0,9.0,1968,0.050755569,24,5469,1,0,1,0,1,0,1,0,1
8711,6,3.0,80.96806041162031,1.0,6.0,17.0,2017,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
8712,90,1.0,36.29233142680017,9.0,8.0,12.0,1972,0.265088676,37,5288,0,3,2,0,1,0,1,0,1
8713,171,1.0,35.562043439098915,6.0,10.0,10.0,1969,0.019508796,37,7687,11,5,5,0,1,0,1,0,1
8714,1,1.0,47.641250829236576,1.0,1.0,1.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
8715,74,1.0,53.8355740831713,0.0,7.0,7.0,2018,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
8716,2,3.0,76.97129685031916,9.0,5.0,5.0,1962,0.035145267,42,9292,3,0,3,0,1,0,1,0,1
8717,146,1.0,32.42894466602105,10.0,4.0,25.0,2017,0.236108458,16,3893,27,3,10,0,1,0,1,0,1
8718,45,2.0,63.255708823575155,1.0,12.0,24.0,2014,0.195781053,23,5212,6,3,2,0,1,0,1,0,1
8719,52,1.0,42.25405828646817,7.0,2.0,17.0,2009,0.371148999,34,7065,1,2,5,0,1,0,1,0,1
8721,31,3.0,77.8306886884656,10.0,9.0,17.0,1995,0.151346216,32,5889,10,4,1,0,1,1,0,0,1
8722,116,2.0,55.6030981954483,9.0,14.0,14.0,2003,1.8e-09,16,3681,73,2,5,0,1,0,1,0,1
8723,12,1.0,43.92384046016021,8.0,17.0,17.0,1994,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
8724,55,1.0,38.891269050469106,9.0,14.0,14.0,1976,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
8726,88,5.0,90.76227626440685,5.0,1.0,9.0,1972,0.127375905,43,8429,3,3,9,0,1,0,1,0,1
8727,2,1.0,35.82095238840193,8.0,8.0,9.0,1966,0.130617806,39,10418,9,1,9,0,1,0,1,0,1
8728,91,1.0,39.903658827238736,9.0,9.0,14.0,1971,0.333891544,30,6564,1,0,0,0,1,0,1,0,1
8729,27,3.0,103.97544924694805,13.0,2.0,6.0,1977,0.07542368,11,3097,0,0,0,0,1,0,1,0,1
8731,1,2.0,55.958388457464196,9.0,7.0,17.0,1977,0.025609157,33,5261,0,3,1,0,1,0,1,0,1
8732,26,1.0,29.36782393341909,5.0,3.0,5.0,2011,0.0,36,6714,2,0,2,0,1,0,1,0,1
8733,27,1.0,63.62966351050937,1.0,4.0,22.0,2015,0.211401214,9,1892,0,0,1,0,1,0,1,0,1
8734,56,1.0,41.496235369623854,7.0,9.0,22.0,1992,0.0,23,5067,4,2,6,0,1,0,1,0,1
8735,9,2.0,52.215316049615495,8.0,11.0,14.0,1992,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
8736,56,3.0,74.57417285428761,10.0,3.0,17.0,1986,0.0,23,5067,4,2,6,0,1,0,1,0,1
8737,80,1.0,35.676619344056746,6.0,4.0,9.0,1978,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1
8740,46,1.0,30.650309698478605,5.0,2.0,5.0,1966,0.188783766,31,6137,4,0,1,0,1,0,1,0,1
8742,26,2.0,80.24618674067246,14.0,20.0,30.0,2011,0.0,36,6714,2,0,2,0,1,0,1,0,1
8743,8,2.0,44.14866320948336,5.0,1.0,5.0,1966,0.092290642,21,4346,2,1,2,0,1,0,1,0,1
8744,34,3.0,83.48907132279192,8.0,6.0,7.0,1996,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
8746,37,3.0,80.08027571627315,10.0,11.0,17.0,1987,0.17891679600000002,18,3594,4,1,5,0,1,0,1,0,1
8747,13,3.0,85.55886993871668,8.0,9.0,14.0,1991,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
8748,23,3.0,67.24227967250212,10.0,4.0,4.0,2018,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1
8750,37,2.0,68.73618333295529,1.0,13.0,19.0,2019,0.17891679600000002,18,3594,4,1,5,0,1,0,1,0,1
8751,99,1.0,41.96860478199604,9.0,10.0,14.0,1972,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
8752,0,3.0,69.46284929292193,7.0,2.0,9.0,1973,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
8753,61,1.0,37.753194688463104,6.0,5.0,9.0,1974,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
8754,63,3.0,61.350044983747104,5.0,8.0,9.0,1970,0.23861713,26,3889,6,3,6,0,1,0,1,0,1
8756,27,2.0,61.92195209316547,11.0,12.0,12.0,1977,0.011654127,4,915,0,0,0,0,1,0,1,0,1
8758,73,1.0,48.856181462293364,1.0,4.0,25.0,2017,0.042031587,37,6856,84,2,5,0,1,0,1,0,1
8759,28,1.0,35.637992292987256,9.0,4.0,12.0,1965,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
8760,184,2.0,59.374841960847036,7.0,4.0,5.0,1960,0.246623602,14,2940,45,3,6,0,1,0,1,0,1
8761,99,3.0,63.217027642535626,9.0,11.0,14.0,1974,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
8762,143,1.0,40.283121651020096,8.0,13.0,16.0,1981,0.049863387,18,3746,9,3,1,0,1,0,1,0,1
8763,8,1.0,49.23530177139428,1.0,14.0,32.0,2006,0.219006007,28,6746,3,1,4,0,1,0,1,0,1
8764,27,3.0,47.82132103363831,1.0,10.0,25.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0
8765,30,3.0,80.34498628589131,10.0,25.0,25.0,1983,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1
8766,86,1.0,31.31632199980634,5.0,3.0,5.0,1969,0.161975568,31,7010,5,3,7,0,1,1,0,0,1
8768,27,3.0,69.30295522448668,0.0,1.0,1.0,2014,0.01405792,1,290,0,0,0,0,1,0,1,0,1
8769,101,1.0,39.297877689187864,5.0,4.0,5.0,1977,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
8770,13,3.0,76.45995830247611,10.0,2.0,17.0,1996,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
8771,145,2.0,55.09393504652078,8.0,11.0,17.0,1997,0.246031548,22,3151,4,3,3,0,1,1,0,0,1
8772,107,3.0,76.73466938664966,8.0,3.0,10.0,1958,0.174739084,17,3379,9,0,3,0,1,0,1,0,1
8775,53,3.0,78.79535034709558,10.0,12.0,19.0,2017,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
8776,1,1.0,33.46108781469649,8.0,1.0,17.0,2011,0.007122317,1,264,0,0,1,0,1,0,1,0,1
8777,177,2.0,43.46601244561007,5.0,2.0,5.0,1964,0.0,36,6714,2,0,2,0,1,0,1,0,1
8778,145,1.0,39.726251470081,11.0,2.0,12.0,1998,0.0,30,5562,0,0,5,0,1,0,1,1,0
8779,144,1.0,45.97470409891785,8.0,3.0,14.0,1990,0.306977489,27,5148,14,5,7,0,1,0,1,0,1
8780,7,3.0,62.95415271524148,6.0,4.0,9.0,1971,0.035145267,42,9292,3,0,3,0,1,0,1,0,1
8781,46,2.0,40.94170685068898,7.0,7.0,12.0,1974,0.0,47,11319,0,3,5,0,1,0,1,0,1
8782,22,1.0,39.83252387029935,8.0,7.0,8.0,1966,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
8783,162,2.0,44.12465815110029,5.0,4.0,5.0,1966,0.174739084,17,3379,9,0,3,0,1,0,1,0,1
8784,157,2.0,62.747509162160966,8.0,5.0,10.0,1956,0.0,30,7538,87,5,5,0,1,0,1,0,1
